source_id,field,id,ra,dec,region,sky_group,sky_group_size,in_support,bands_complete,in_hviding25_A1,in_hviding25_B1,in_barro25,in_degraaff26,in_perger25,in_kocevski24,spectrum_eligible,test_evaluable_source,verdict_source,test_evaluable_row,verdict_row,label,label_strict,ambiguous,final_class,verdict_rule,ambiguity_reason,z_spec,z_spec_source,z_list,z_archive,archive_grade
559104,ceers-full,44675,214.7945529562144,52.78604088881182,CEERS,522796,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559194,ceers-full,42731,214.79503535754026,52.78137019254523,CEERS,522883,1,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559231,ceers-full,62007,214.79522677491062,52.824906355642845,CEERS,522920,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559246,ceers-full,46233,214.79533284547608,52.79045801379589,CEERS,522934,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559252,ceers-full,45658,214.79536727592395,52.78884670441831,CEERS,522940,1,True,True,True,True,True,True,True,True,True,True,False,True,False,1.0,False,False,spectroscopic LRD,published spectroscopic LRD list,,5.2845,list,5.2845,5.2771907,3.0
559405,ceers-full,44763,214.79616647155274,52.78745456933748,CEERS,523086,2,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559406,ceers-full,43535,214.79616810492942,52.784216360864,CEERS,523087,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559589,ceers-full,60329,214.79722632149424,52.82310465387412,CEERS,523260,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559607,ceers-full,48261,214.79731873773935,52.79671633138074,CEERS,523257,2,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559615,ceers-full,58863,214.79735954808675,52.820696792013514,CEERS,523284,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559649,ceers-full,57736,214.7975382343117,52.81874663745569,CEERS,523316,1,True,True,True,True,True,True,True,True,True,True,False,True,False,1.0,False,False,spectroscopic LRD,published spectroscopic LRD list,,6.6230583,list,6.6230583,6.621574,3.0
559722,ceers-full,36189,214.79791956597458,52.768555516319445,CEERS,523345,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559770,ceers-full,31473,214.79822763111937,52.75784196274922,CEERS,523428,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559820,ceers-full,59486,214.7984717078853,52.82259731648593,CEERS,523459,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559832,ceers-full,43120,214.79851907746493,52.78495301610294,CEERS,523486,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559846,ceers-full,33011,214.798578397091,52.76152409953965,CEERS,523500,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559882,ceers-full,30818,214.79879201902443,52.757021104385494,CEERS,523532,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
559951,ceers-full,13263,214.79910665377653,52.72512019890297,CEERS,523599,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560026,ceers-full,43559,214.799457489003,52.78672021601484,CEERS,523669,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560065,ceers-full,46035,214.79965160973524,52.79312273844281,CEERS,523708,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560074,ceers-full,34809,214.79970663448674,52.76643319223168,CEERS,523717,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560129,ceers-full,34408,214.80003721860575,52.76605439905931,CEERS,523771,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560132,ceers-full,32679,214.80004545770217,52.76171219056638,CEERS,523774,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560133,ceers-full,43104,214.80004643751445,52.785940637448185,CEERS,523775,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560144,ceers-full,59452,214.80012942675242,52.82321086618664,CEERS,523786,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560155,ceers-full,59454,214.80018174695005,52.823395126755024,CEERS,523797,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560157,ceers-full,54787,214.80018684344648,52.81450619836671,CEERS,523799,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560206,ceers-full,25950,214.80045327431904,52.74888630218556,CEERS,523847,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560210,ceers-full,48135,214.8004751689714,52.798602958177106,CEERS,523851,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560228,ceers-full,26967,214.80054526523733,52.750945674320015,CEERS,523868,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560241,ceers-full,56082,214.80061226558144,52.817747904173885,CEERS,523881,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560253,ceers-full,41471,214.80067767345872,52.782498445523885,CEERS,523892,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560308,ceers-full,46776,214.80091493426895,52.79548728606868,CEERS,523945,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560342,ceers-full,30995,214.80109378803093,52.75902822660145,CEERS,523976,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560349,ceers-full,62182,214.80111465781226,52.82968242785691,CEERS,523983,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560358,ceers-full,33961,214.80116840460434,52.76578059330048,CEERS,523992,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560361,ceers-full,55050,214.8011868744251,52.816030053846006,CEERS,523995,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560383,ceers-full,31856,214.80131820348936,52.76089298251535,CEERS,524017,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560433,ceers-full,39197,214.80156856451492,52.77778438235719,CEERS,524064,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560516,ceers-full,44840,214.80193241864785,52.79174671998253,CEERS,524143,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560530,ceers-full,30836,214.80199441733097,52.75935907577974,CEERS,524156,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560613,ceers-full,38171,214.8023503956343,52.7760141521862,CEERS,524231,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560639,ceers-full,75264,214.80247632232252,52.86076714564245,CEERS,524255,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560694,ceers-full,31037,214.8026950885321,52.76026501303165,CEERS,524310,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560758,ceers-full,12545,214.80301619477214,52.72654158306701,CEERS,524370,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560886,ceers-full,60617,214.8035992974034,52.82809217735834,CEERS,524492,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
560967,ceers-full,45150,214.80397720815492,52.794004477356566,CEERS,524572,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561150,ceers-full,54479,214.80490149161116,52.81712941765148,CEERS,524748,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561160,ceers-full,41217,214.80494486232,52.7849370681256,CEERS,524758,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561161,ceers-full,77661,214.80494676180626,52.868434882401694,CEERS,524759,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561214,ceers-full,46872,214.80521167953106,52.79906936477843,CEERS,524809,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561226,ceers-full,81162,214.8052748263802,52.877857306015244,CEERS,524821,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561258,ceers-full,27071,214.80547986127314,52.75472378607773,CEERS,524852,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561279,ceers-full,63702,214.8055714364634,52.836340944463245,CEERS,524872,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561296,ceers-full,51108,214.805653901253,52.80949675813042,CEERS,524889,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561386,ceers-full,24865,214.80606827697483,52.75086579488022,CEERS,524974,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561413,ceers-full,74659,214.80618802600017,52.86197948014249,CEERS,524999,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561421,ceers-full,52269,214.80623717726036,52.812707223204065,CEERS,525007,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561467,ceers-full,81204,214.80646723823918,52.87882599194009,CEERS,525051,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561478,ceers-full,43951,214.806508796881,52.79276764762302,CEERS,525061,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561601,ceers-full,42682,214.80716522702377,52.790207860407136,CEERS,525180,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561609,ceers-full,81254,214.8071799420894,52.87970901824781,CEERS,525188,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561656,ceers-full,24190,214.80743787006452,52.7505160165762,CEERS,525202,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561711,ceers-full,30794,214.80772855609976,52.763398528763645,CEERS,525282,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561757,ceers-full,31312,214.8079405161895,52.76454442622108,CEERS,525327,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561773,ceers-full,58090,214.80799653802646,52.82686225637017,CEERS,525343,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561882,ceers-full,73666,214.80849927080877,52.86127462434913,CEERS,525449,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
561922,ceers-full,28053,214.80872056119256,52.758829737386264,CEERS,525469,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562006,ceers-full,76469,214.8091456528529,52.8684792798485,CEERS,525567,1,True,True,False,False,False,True,True,True,True,True,False,True,False,1.0,False,False,spectroscopic LRD,published spectroscopic LRD list,,5.629804398175934,list,5.629804398175934,5.622496666666667,3.0
562034,ceers-full,18215,214.8093529087526,52.74148447880742,CEERS,525593,1,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562075,ceers-full,51013,214.8096063064095,52.81218454180777,CEERS,525631,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562089,ceers-full,25368,214.80972971096136,52.75431673253706,CEERS,525645,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562098,ceers-full,41309,214.80976016556423,52.788610834757854,CEERS,525654,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562117,ceers-full,47693,214.80986759959913,52.8044235217383,CEERS,525671,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562143,ceers-full,49988,214.80997060011782,52.809743008309134,CEERS,525697,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562218,ceers-full,71417,214.8103439963753,52.85742716670631,CEERS,525767,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562220,ceers-full,46398,214.81035180477286,52.80167262087528,CEERS,525769,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562223,ceers-full,47544,214.8103781190003,52.804466991355596,CEERS,525772,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562267,ceers-full,52143,214.8106206907214,52.81570356895418,CEERS,525815,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562298,ceers-full,24257,214.81078590530694,52.753230753445145,CEERS,525843,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562322,ceers-full,60468,214.81089181628226,52.83320865726759,CEERS,525839,2,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562347,ceers-full,75939,214.81103282867522,52.868531675589665,CEERS,525888,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562399,ceers-full,50645,214.81127455638074,52.812484268810614,CEERS,525937,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562469,ceers-full,45282,214.81161316817926,52.799839662893945,CEERS,526002,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562482,ceers-full,71978,214.8116846583585,52.85973205713398,CEERS,526015,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562489,ceers-full,62194,214.81169614766284,52.8372220724487,CEERS,526021,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562510,ceers-full,81157,214.81183971632953,52.88254896233277,CEERS,526041,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562512,ceers-full,14880,214.81184576668204,52.7371106840826,CEERS,526043,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562560,ceers-full,20003,214.8120558492592,52.7467451563154,CEERS,526090,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562572,ceers-full,53661,214.81209108964546,52.82038224927776,CEERS,526102,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562577,ceers-full,24997,214.8121098741199,52.755416778713624,CEERS,526107,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562673,ceers-full,24411,214.81262503013986,52.75484559929733,CEERS,526200,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562690,ceers-full,80617,214.81268459819998,52.88154059188306,CEERS,526216,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562735,ceers-full,72849,214.812947619756,52.862609535715045,CEERS,526259,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562767,ceers-full,51985,214.81305321200026,52.8169737300258,CEERS,526291,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562769,ceers-full,60201,214.81305499752784,52.83424446477887,CEERS,526280,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562793,ceers-full,71282,214.8131500567062,52.85891719001334,CEERS,526312,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562808,ceers-full,51984,214.8132184231142,52.8171331479744,CEERS,526326,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562825,ceers-full,28139,214.8132937882109,52.762187079736236,CEERS,526343,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562928,ceers-full,20901,214.8137999811848,52.74955421523925,CEERS,526444,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
562995,ceers-full,37114,214.81415159694498,52.78258585900345,CEERS,526470,3,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563054,ceers-full,73401,214.81447855051266,52.86492201786692,CEERS,526563,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563101,ceers-full,20143,214.81478404764275,52.74894908307823,CEERS,526607,1,True,True,False,False,True,False,False,False,True,True,False,True,False,1.0,False,False,spectroscopic LRD,published spectroscopic LRD list,,3.6865,list,3.6865,3.68646,3.0
563124,ceers-full,53642,214.81491261024536,52.82223261350191,CEERS,526629,3,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563152,ceers-full,40050,214.81508711380192,52.789495193887525,CEERS,526654,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563188,ceers-full,23757,214.81530193685185,52.7555982714023,CEERS,526689,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563232,ceers-full,58546,214.8154610005308,52.83301974048693,CEERS,526732,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563479,ceers-full,78204,214.8167531977193,52.878111681995584,CEERS,526967,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563505,ceers-full,70989,214.8168936644716,52.86071438128337,CEERS,526992,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563557,ceers-full,18873,214.81711591204626,52.748342028798724,CEERS,527042,1,True,True,False,False,False,False,True,True,,,,True,False,,False,True,"ambiguous, used in neither class","not established V-shaped, in a photometric LRD list",not established V-shaped but listed in: Kocevski et al. 2024 catalog; Perger et al. 2025 compilation,,,,,
563562,ceers-full,44125,214.81715106733083,52.80091454893728,CEERS,527047,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563625,ceers-full,39165,214.8174766352851,52.78906974300703,CEERS,527107,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563704,ceers-full,73136,214.81785738484902,52.86688312917685,CEERS,527183,1,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563759,ceers-full,47835,214.8181487184887,52.81053616205725,CEERS,527235,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563779,ceers-full,22089,214.81823318847262,52.75477638972161,CEERS,527255,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563791,ceers-full,19053,214.81830867345224,52.74954601072524,CEERS,527268,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563832,ceers-full,44742,214.818558531137,52.8035980115311,CEERS,527315,1,True,True,False,False,False,False,False,False,True,True,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563840,ceers-full,24506,214.8185554480103,52.758978445213465,CEERS,527314,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563850,ceers-full,23767,214.81860730268232,52.75805064961383,CEERS,527323,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563864,ceers-full,71861,214.81870709471104,52.864389012483535,CEERS,527337,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563995,ceers-full,56673,214.81935955615492,52.83252780913207,CEERS,527463,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
563999,ceers-full,36143,214.8193868187081,52.78413164072349,CEERS,527467,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564033,ceers-full,66587,214.81955437311274,52.8531307779073,CEERS,527497,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564038,ceers-full,20325,214.8195950663073,52.75271337844218,CEERS,527501,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564046,ceers-full,52838,214.81964294270153,52.823828345779056,CEERS,527508,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564049,ceers-full,78003,214.81965748455707,52.879756147383965,CEERS,527511,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564147,ceers-full,48511,214.8202484222427,52.81237043446238,CEERS,527607,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564191,ceers-full,74912,214.82042078384202,52.87284239050604,CEERS,527649,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564205,ceers-full,11380,214.8205026234009,52.7371446407405,CEERS,527663,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564232,ceers-full,35406,214.8206347635775,52.7833044642605,CEERS,527687,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564238,ceers-full,73574,214.8206746994296,52.869792843856466,CEERS,527693,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564263,ceers-full,54554,214.82079388664346,52.82883397361908,CEERS,527716,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564291,ceers-full,67921,214.82090290056726,52.85705223019999,CEERS,527744,2,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564366,ceers-full,71083,214.82126966619214,52.86447656052349,CEERS,527816,2,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564394,ceers-full,20759,214.82142171161286,52.75483695681393,CEERS,527842,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564495,ceers-full,18440,214.82186374686927,52.75099411980423,CEERS,527932,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564505,ceers-full,69716,214.82192392269613,52.861915765453766,CEERS,527943,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564528,ceers-full,10976,214.8220308134917,52.73747430467915,CEERS,527966,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
564582,ceers-full,53654,214.82224430560012,52.8275937344789,CEERS,528017,1,True,True,False,False,False,False,False,False,True,True,False,True,False,0.0,False,False,comparison object,not established V-shaped and in no LRD list,,,,,,
